id;cost;name;usebefore;type;storage
0212bce1-d8d5-41fa-a609-33fe2ace5a5b;€77,57;Rum - Light, Captain Morgan;5/20/2020;Sweets;fridge
3eecae18-1e9f-4818-8ab5-5c067c6bf865;€47,60;Sausage - Chorizo;1/11/2020;Sweets;freezer
67ec95da-632f-46f6-a59f-efec1f19408f;€78,45;Coffee Swiss Choc Almond;4/3/2020;Sweets;normal
70c3375d-caef-4822-b5d9-3ab40861f8b0;€73,04;Versatainer Nc - 8288;3/17/2020;Alcohol;freezer
366bd099-a8ab-4dfd-a3cd-60cc49a4459f;€22,72;Parasol Pick Stir Stick;9/20/2020;Vegetables;normal
f99fc75d-c801-4d7a-b776-c3b9fe14f13f;€24,08;Butcher Twine 4r;8/24/2020;Vegetables;fridge
7bcbe4f9-80af-4e44-bd5d-0f6bfae880f0;€4,26;Caviar - Salmon;10/27/2020;Alcohol;freezer
48eae8da-ec93-4c77-97e2-6ff4b33b8e1c;€52,08;Bread - Pain Au Liat X12;6/13/2020;Vegetables;normal
a2834430-52dc-4c08-baad-eeacf675f51b;€81,41;Juice - Lemon;7/11/2020;Sweets;normal
edc50d16-3579-48dd-87cc-ae30759b751f;€25,91;Cheese - Asiago;11/8/2020;Vegetables;freezer
570e127d-4bdd-4134-a54c-355421b54880;€84,94;Horseradish - Prepared;4/25/2020;Sweets;normal
c5d496ac-ac24-477c-a6ab-6f86f5a7d826;€89,30;Chocolate - Sugar Free Semi Choc;7/9/2020;Alcohol;freezer
1c420c3b-4321-4f3c-9fac-9ef388a88d82;€22,14;Garbag Bags - Black;12/20/2019;Vegetables;freezer
1e43bf09-f9b8-45ff-8bca-48e5cb041549;€16,91;Wine - Red, Metus Rose;6/11/2020;Fruits;normal
d954c4de-682a-4c89-aae9-2ed607825d95;€13,33;Wine - Black Tower Qr;7/3/2020;Fruits;normal
10535735-0db6-4e3f-b905-684bcc3b06b9;€16,73;Coffee - Cafe Moreno;5/3/2020;Fruits;normal
cb304fa1-1d1e-4504-ab88-10d55d4ff096;€43,71;Jam - Raspberry,jar;12/27/2019;Fruits;freezer
243b7c91-e3e9-40b7-947d-dbe1bf09ed9c;€54,72;Cheese - St. Paulin;5/18/2020;Fruits;freezer
7263d1b4-7308-4712-a36d-b5883eab5035;€62,50;Urban Zen Drinks;3/7/2020;Alcohol;fridge
57db451e-f148-4dd6-9664-5a451716bf30;€85,31;Cornflakes;8/9/2020;Sweets;fridge
a73f09a3-d34a-4877-9bd7-30953bb7fcb3;€1,80;Crab - Dungeness, Whole, live;3/17/2020;Vegetables;freezer
c34f2ca3-dea2-45f2-95c4-875624e1cf98;€8,52;Beets - Pickled;3/6/2020;Vegetables;fridge
22082ead-22e4-4716-910b-e21990f0117a;€64,39;Hipnotiq Liquor;5/15/2020;Sweets;fridge
9ae3c173-2e12-40ae-b9d3-1953d227b289;€71,20;Vanilla Beans;2/8/2020;Fruits;fridge
e9c9ed94-3419-4149-bab1-2ffc3698888c;€97,54;Artichoke - Fresh;4/29/2020;Fruits;fridge
87d1f695-d52d-4589-8ad9-77a708f0a7df;€21,56;Pastry - Mini French Pastries;4/5/2020;Alcohol;normal
73b44118-9950-489c-a970-2dc9d673f8f6;€4,73;Smoked Tongue;3/28/2020;Sweets;fridge
a938fcfc-2c4e-4f27-a8eb-367837223fae;€26,54;Lemon Grass;11/5/2020;Fruits;freezer
aa43b3e0-c055-42fe-98e7-9abea9ccc584;€48,23;Blueberries;8/10/2020;Alcohol;fridge
51d3558b-81a3-4c90-9d5e-030c62c59db1;€25,85;Potato - Sweet;7/1/2020;Fruits;freezer
ff9634cc-7bb7-4262-b2f2-3e83ae74d2a8;€52,09;Soup - Base Broth Chix;4/25/2020;Vegetables;normal
7c129f8f-a89f-4bcf-9ce3-02a26533673e;€58,50;Lemon Pepper;7/7/2020;Alcohol;freezer
8cae222b-e1b8-4d3b-8a35-3adcb1d6ca64;€22,56;Lamb - Sausage Casings;6/17/2020;Vegetables;fridge
ce3fa1f7-dcd9-4d07-909e-d615bdee74a1;€58,08;Wine - White, Lindemans Bin 95;8/15/2020;Fruits;freezer
27672713-dc62-49eb-a791-808901683580;€83,28;Venison - Liver;3/24/2020;Sweets;fridge
ba9f0004-8e9b-46ff-8e3f-99c23a84e135;€61,19;Wine - Valpolicella Masi;3/13/2020;Alcohol;normal
c81e7be2-6351-41d0-965f-de4042f7dfd3;€37,45;Towel - Roll White;7/5/2020;Sweets;fridge
ca08e9ca-e251-4468-b09c-220c7dbef31e;€92,59;Transfer Sheets;1/24/2020;Alcohol;freezer
9728323f-0e5b-40b1-8a04-6f8e28633f64;€4,79;Sugar - Crumb;5/22/2020;Vegetables;freezer
5f2b5a65-855a-4278-b7ec-de8b5107671f;€56,69;Flavouring - Orange;10/5/2020;Sweets;fridge
806846a6-898a-4034-b083-fd1d6dd16a97;€23,70;Whmis Spray Bottle Graduated;5/27/2020;Vegetables;normal
d3e96ae6-9308-4a95-bbc6-c75a52f18048;€81,29;Ecolab - Power Fusion;11/10/2020;Alcohol;fridge
35883001-b7ad-4211-a34b-b737f9163686;€90,80;Samosa - Veg;7/15/2020;Vegetables;normal
c93a1c0f-0f7f-4f8b-8184-928ddf6acf77;€64,63;Wine - Red Oakridge Merlot;7/24/2020;Sweets;fridge
189346ed-a268-4fc3-b7ac-d2263970570c;€27,60;Beef - Ground Medium;6/14/2020;Vegetables;fridge
cd931695-6f8f-4a1a-84f7-dc6392788930;€84,42;Tray - Foam, Square 4 - S;7/27/2020;Vegetables;normal
a08f3f25-e1c7-48d6-a5be-6355d6efdb17;€57,08;Sobe - Tropical Energy;7/31/2020;Fruits;freezer
b722d2a6-7c05-4c52-a16e-44f3f1d0ba2d;€15,68;Red Snapper - Fresh, Whole;11/28/2019;Vegetables;freezer
b9514e1d-b7da-4839-83db-e34265b98f9a;€22,91;Bread - Raisin;8/27/2020;Vegetables;freezer
ad56a8bb-7986-4255-82f8-4e34d72115af;€0,31;Wine - Sherry Dry Sack, William;7/18/2020;Sweets;fridge
914e9992-2a3c-4355-af65-9ed5f94dc267;€35,91;Bread Cranberry Foccacia;8/25/2020;Sweets;freezer
635e9949-f721-4b53-a06a-e7a9fdd1fad3;€63,29;Wine - Niagara,vqa Reisling;11/9/2020;Sweets;fridge
ae9f3979-f321-4ebd-a470-6a7d636e99bf;€78,66;Wanton Wrap;7/7/2020;Sweets;normal
fa490321-7ce0-45f3-a7fc-7db8186dfe94;€22,32;Ecolab Digiclean Mild Fm;9/26/2020;Vegetables;normal
e40f969d-181e-49d5-b7f6-e91f30b3ce24;€88,11;Mcguinness - Blue Curacao;4/22/2020;Fruits;normal
4b4bceb7-1277-427e-b558-4a8e9663bc0c;€19,10;Onions - Vidalia;2/25/2020;Vegetables;freezer
93162020-8114-4735-a2b0-ebe0d6311179;€68,82;Foil - 4oz Custard Cup;8/20/2020;Sweets;fridge
0b07878f-8655-4bd6-bb38-16b7588b86f7;€59,91;Sambuca - Ramazzotti;10/31/2020;Alcohol;freezer
b5ed4bf6-ed59-4d02-bf1b-622498c01a50;€67,06;Onions - Dried, Chopped;12/25/2019;Sweets;fridge
98860b2c-c150-478b-8558-cfdcf6043806;€94,76;Muffin Hinge Container 6;11/5/2020;Alcohol;fridge
b13fb210-42c4-4b70-8ed8-fcd7148d0aef;€15,47;Bread - Pain Au Liat X12;9/2/2020;Vegetables;freezer
90280057-f550-4161-89c3-04a9374808be;€13,55;Pork Ham Prager;8/17/2020;Fruits;normal
c03a3057-2f24-48c3-831c-6507dcb3d388;€14,78;V8 Splash Strawberry Kiwi;7/29/2020;Vegetables;freezer
646be30f-caed-4f72-82f1-b6dd8e7ad529;€75,56;Pastry - Baked Cinnamon Stick;9/28/2020;Sweets;fridge
b7b52483-71c1-4820-b218-b115a4ca6ad1;€66,46;Star Anise, Whole;2/4/2020;Vegetables;freezer
c15c0e02-f37b-4ce8-9eed-3d47764508e2;€62,85;Olives - Black, Pitted;4/29/2020;Fruits;freezer
2e58d7aa-c040-4d1e-85c8-7d4b9dc2627c;€92,13;Chevril;3/24/2020;Fruits;normal
ba74f6d6-d373-4f4c-ae81-08f55863f239;€43,63;Coke - Classic, 355 Ml;5/12/2020;Sweets;freezer
f49d7598-de15-457c-8963-ad4fec8b3c9a;€21,23;Wine - Baron De Rothschild;7/18/2020;Sweets;freezer
6f83a7a3-777b-4175-be72-ea06f6d6d08e;€57,15;Bread - Olive;12/4/2019;Alcohol;normal
964e0c25-2542-49b6-9c5e-ad94ecc0af0a;€91,21;Cheese - St. Paulin;7/1/2020;Alcohol;fridge
9a457bd3-bac1-4304-903b-9e823b447422;€7,09;Onions - Red;5/6/2020;Vegetables;fridge
243cb422-b781-4144-bdad-ebb8d02378a3;€57,49;Milk - Chocolate 250 Ml;7/18/2020;Vegetables;freezer
0e05677a-8c3c-4e8b-9c52-f1998908e432;€39,63;Steampan - Lid For Half Size;1/6/2020;Sweets;freezer
f66951cd-601b-4c2f-bbdd-81deb51140ac;€1,26;Wine - Crozes Hermitage E.;6/13/2020;Vegetables;normal
8cabc9d0-035f-4f5d-90ba-4bbfb3238a7b;€62,98;Napkin White - Starched;5/4/2020;Vegetables;fridge
cbf5ae6f-c54c-43b7-b323-d502179d26a3;€85,51;Gatorade - Lemon Lime;2/15/2020;Fruits;fridge
6ad71609-b20f-4cdf-ada0-42ba85084027;€33,45;Nut - Chestnuts, Whole;6/21/2020;Fruits;freezer
a2e529ca-f623-4b9a-8e03-e2aa07727d3a;€11,37;Melon - Honey Dew;10/4/2020;Sweets;fridge
8adb5c0a-a699-458d-b6d7-75a4be3e0092;€35,08;Veal - Ground;2/23/2020;Sweets;freezer
467f2ffe-354c-4083-aebb-9bce420d2eea;€70,70;Shrimp - 150 - 250;12/24/2019;Alcohol;fridge
c0c31feb-15bb-4217-9748-0cfb0b381c04;€88,67;Salad Dressing;5/4/2020;Vegetables;normal
